L,N,k,instance_idx,baseline,n_colors,n_quartets,n_ancillas,total_qubits,cnot_depth,fp_cnot_depth,interaction_cnot_depth,total_2q_gates,total_cnots,total_idle_slots,spacetime_volume,p_2q,p_idle,mult_fidelity
14,196,1.0,6,1d,17,409,0,196,12256,12122,134,247370,492306,719480,2402176,1e-05,1.0000000000000002e-06,0.04104062996011364
14,196,1.0,6,ancilla,17,409,14,210,9280,9146,134,127034,174590,1419842,1948800,0.001,0.0001,1.3683379395832456e-117
14,196,1.0,6,ancilla,17,409,14,210,9280,9146,134,127034,174590,1419842,1948800,0.0001,1e-05,2.0719597759835326e-12
14,196,1.0,6,ancilla,17,409,14,210,9280,9146,134,127034,174590,1419842,1948800,1e-05,1.0000000000000002e-06,0.06786810689914599
14,196,1.0,6,primitive,17,409,0,196,14584,14450,134,191226,238782,2219448,2858464,0.001,0.0001,3.2796672505153163e-180
14,196,1.0,6,primitive,17,409,0,196,14584,14450,134,191226,238782,2219448,2858464,0.0001,1e-05,1.1369900994347493e-18
14,196,1.0,6,primitive,17,409,0,196,14584,14450,134,191226,238782,2219448,2858464,1e-05,1.0000000000000002e-06,0.01605526138229696
14,196,1.0,6,pipelined,17,409,0,196,10980,10846,134,170010,217566,1555496,2152080,0.001,0.0001,3.7234233262123934e-142
14,196,1.0,6,pipelined,17,409,0,196,10980,10846,134,170010,217566,1555496,2152080,0.0001,1e-05,7.256433923064042e-15
14,196,1.0,6,pipelined,17,409,0,196,10980,10846,134,170010,217566,1555496,2152080,1e-05,1.0000000000000002e-06,0.03855747559404808
14,196,1.0,7,naive_pauli,17,393,0,196,63756,0,63756,63756,63756,12368664,12496176,0.001,0.0001,0.0
14,196,1.0,7,naive_pauli,17,393,0,196,63756,0,63756,63756,63756,12368664,12496176,0.0001,1e-05,3.2679832863467554e-57
14,196,1.0,7,naive_pauli,17,393,0,196,63756,0,63756,63756,63756,12368664,12496176,1e-05,1.0000000000000002e-06,2.246283753166447e-06
14,196,1.0,7,1d,17,393,0,196,12154,12020,134,233156,463966,737912,2382184,0.001,0.0001,4.3879268781242577e-134
14,196,1.0,7,1d,17,393,0,196,12154,12020,134,233156,463966,737912,2382184,0.0001,1e-05,4.665843107375658e-14
14,196,1.0,7,1d,17,393,0,196,12154,12020,134,233156,463966,737912,2382184,1e-05,1.0000000000000002e-06,0.04644511310755703
14,196,1.0,7,ancilla,17,393,14,210,9258,9124,134,126380,173370,1418840,1944180,0.001,0.0001,2.9099300673314123e-117
14,196,1.0,7,ancilla,17,393,14,210,9258,9124,134,126380,173370,1418840,1944180,0.0001,1e-05,2.234278219006771e-12
14,196,1.0,7,ancilla,17,393,14,210,9258,9124,134,126380,173370,1418840,1944180,1e-05,1.0000000000000002e-06,0.06838190552232035
14,196,1.0,7,primitive,17,393,0,196,14562,14428,134,190572,237562,2218600,2854152,0.001,0.0001,6.868003328558549e-180
14,196,1.0,7,primitive,17,393,0,196,14562,14428,134,190572,237562,2218600,2854152,0.0001,1e-05,1.22417582264714e-18
14,196,1.0,7,primitive,17,393,0,196,14562,14428,134,190572,237562,2218600,2854152,1e-05,1.0000000000000002e-06,0.016174317438715263
14,196,1.0,7,pipelined,17,393,0,196,10958,10824,134,169356,216346,1554648,2147768,0.001,0.0001,7.79727998138872e-142
14,196,1.0,7,pipelined,17,393,0,196,10958,10824,134,169356,216346,1554648,2147768,0.0001,1e-05,7.812865715952817e-15
14,196,1.0,7,pipelined,17,393,0,196,10958,10824,134,169356,216346,1554648,2147768,1e-05,1.0000000000000002e-06,0.03884339438916243
14,196,1.0,8,naive_pauli,16,372,0,196,55492,0,55492,55492,55492,10765448,10876432,0.001,0.0001,0.0
14,196,1.0,8,naive_pauli,16,372,0,196,55492,0,55492,55492,55492,10765448,10876432,0.0001,1e-05,6.85349605935041e-50
14,196,1.0,8,naive_pauli,16,372,0,196,55492,0,55492,55492,55492,10765448,10876432,1e-05,1.0000000000000002e-06,1.2123362792830996e-05
14,196,1.0,8,1d,16,372,0,196,11434,11310,124,217888,433556,696908,2241064,0.001,0.0001,1.1409202437090468e-125
14,196,1.0,8,1d,16,372,0,196,11434,11310,124,217888,433556,696908,2241064,0.0001,1e-05,3.2368539360837796e-13
14,196,1.0,8,1d,16,372,0,196,11434,11310,124,217888,433556,696908,2241064,1e-05,1.0000000000000002e-06,0.05637106731695972
14,196,1.0,8,ancilla,16,372,14,210,8682,8558,124,118794,162856,1332162,1823220,0.001,0.0001,3.3469930560559806e-110
14,196,1.0,8,ancilla,16,372,14,210,8682,8558,124,118794,162856,1332162,1823220,0.0001,1e-05,1.1351393342487187e-11
14,196,1.0,8,ancilla,16,372,14,210,8682,8558,124,118794,162856,1332162,1823220,1e-05,1.0000000000000002e-06,0.08045086883973614
14,196,1.0,8,primitive,16,372,0,196,13674,13550,124,179210,223272,2085112,2680104,0.001,0.0001,3.726948041975288e-169
14,196,1.0,8,primitive,16,372,0,196,13674,13550,124,179210,223272,2085112,2680104,0.0001,1e-05,1.4489312489297752e-17
14,196,1.0,8,primitive,16,372,0,196,13674,13550,124,179210,223272,2085112,2680104,1e-05,1.0000000000000002e-06,0.020708272866438854
14,196,1.0,8,pipelined,16,372,0,196,10282,10158,124,159242,203304,1460216,2015272,0.001,0.0001,2.4430363732774094e-133
14,196,1.0,8,pipelined,16,372,0,196,10282,10158,124,159242,203304,1460216,2015272,0.0001,1e-05,5.523225545668455e-14
14,196,1.0,8,pipelined,16,372,0,196,10282,10158,124,159242,203304,1460216,2015272,1e-05,1.0000000000000002e-06,0.04723384008629828
14,196,1.0,9,naive_pauli,17,411,0,196,64496,0,64496,64496,64496,12512224,12641216,0.001,0.0001,0.0
14,196,1.0,9,naive_pauli,17,411,0,196,64496,0,64496,64496,64496,12512224,12641216,0.0001,1e-05,7.222110891039377e-58
14,196,1.0,9,naive_pauli,17,411,0,196,64496,0,64496,64496,64496,12512224,12641216,1e-05,1.0000000000000002e-06,1.9315389655962526e-06
14,196,1.0,9,1d,17,411,0,196,11942,11808,134,248590,494732,686268,2340632,0.001,0.0001,1.5100357693867902e-138
14,196,1.0,9,1d,17,411,0,196,11942,11808,134,248590,494732,686268,2340632,0.0001,1e-05,1.6706853900775833e-14
14,196,1.0,9,1d,17,411,0,196,11942,11808,134,248590,494732,686268,2340632,1e-05,1.0000000000000002e-06,0.041912097409917554
14,196,1.0,9,ancilla,17,411,14,210,9252,9118,134,127986,176480,1414998,1942920,0.001,0.0001,8.56881814977516e-118
14,196,1.0,9,ancilla,17,411,14,210,9252,9118,134,127986,176480,1414998,1942920,0.0001,1e-05,1.977296273213859e-12
14,196,1.0,9,ancilla,17,411,14,210,9252,9118,134,127986,176480,1414998,1942920,1e-05,1.0000000000000002e-06,0.06755149339157043
14,196,1.0,9,primitive,17,411,0,196,14556,14422,134,192178,240672,2214800,2852976,0.001,0.0001,2.013931724377633e-180
14,196,1.0,9,primitive,17,411,0,196,14556,14422,134,192178,240672,2214800,2852976,0.0001,1e-05,1.0829187901469073e-18
14,196,1.0,9,primitive,17,411,0,196,14556,14422,134,192178,240672,2214800,2852976,1e-05,1.0000000000000002e-06,0.015977229663308154
14,196,1.0,9,pipelined,17,411,0,196,10952,10818,134,170962,219456,1550848,2146592,0.001,0.0001,2.2864271851873367e-142
14,196,1.0,9,pipelined,17,411,0,196,10952,10818,134,170962,219456,1550848,2146592,0.0001,1e-05,6.911343070315327e-15
14,196,1.0,9,pipelined,17,411,0,196,10952,10818,134,170962,219456,1550848,2146592,1e-05,1.0000000000000002e-06,0.03837007870097788
16,256,1.0,0,naive_pauli,16,541,0,256,111564,0,111564,111564,111564,28337256,28560384,0.001,0.0001,0.0
16,256,1.0,0,naive_pauli,16,541,0,256,111564,0,111564,111564,111564,28337256,28560384,0.0001,1e-05,1.2213504528195524e-128
16,256,1.0,0,naive_pauli,16,541,0,256,111564,0,111564,111564,111564,28337256,28560384,1e-05,1.0000000000000002e-06,1.6171906242353035e-13
16,256,1.0,0,1d,16,541,0,256,15468,15340,128,419412,835592,1157464,3959808,0.001,0.0001,3.0903768853403216e-233
16,256,1.0,0,1d,16,541,0,256,15468,15340,128,419412,835592,1157464,3959808,0.0001,1e-05,5.720448197418596e-24
16,256,1.0,0,1d,16,541,0,256,15468,15340,128,419412,835592,1157464,3959808,1e-05,1.0000000000000002e-06,0.00474053372460522
16,256,1.0,0,ancilla,16,541,16,272,10012,9884,128,168100,237800,2000280,2723264,0.001,0.0001,1.211072991950426e-160
16,256,1.0,0,ancilla,16,541,16,272,10012,9884,128,168100,237800,2000280,2723264,0.0001,1e-05,1.0280059112846273e-16
16,256,1.0,0,ancilla,16,541,16,272,10012,9884,128,168100,237800,2000280,2723264,1e-05,1.0000000000000002e-06,0.025190473157560445
16,256,1.0,0,primitive,16,541,0,256,15644,15516,128,249380,319080,3142072,4004864,0.001,0.0001,1.5002971478833105e-245
16,256,1.0,0,primitive,16,541,0,256,15644,15516,128,249380,319080,3142072,4004864,0.0001,1e-05,3.3351019119836223e-25
16,256,1.0,0,primitive,16,541,0,256,15644,15516,128,249380,319080,3142072,4004864,1e-05,1.0000000000000002e-06,0.0035675148708483135
16,256,1.0,0,pipelined,16,541,0,256,11740,11612,128,222500,292200,2196408,3005440,0.001,0.0001,8.463949878301934e-193
16,256,1.0,0,pipelined,16,541,0,256,11740,11612,128,222500,292200,2196408,3005440,0.0001,1e-05,6.273908117381086e-20
16,256,1.0,0,pipelined,16,541,0,256,11740,11612,128,222500,292200,2196408,3005440,1e-05,1.0000000000000002e-06,0.012017153118237252
16,256,1.0,1,naive_pauli,16,502,0,256,104850,0,104850,104850,104850,26631900,26841600,0.001,0.0001,0.0
16,256,1.0,1,naive_pauli,16,502,0,256,104850,0,104850,104850,104850,26631900,26841600,0.0001,1e-05,6.091780263267856e-121
16,256,1.0,1,naive_pauli,16,502,0,256,104850,0,104850,104850,104850,26631900,26841600,1e-05,1.0000000000000002e-06,9.518027668569261e-13
16,256,1.0,1,1d,16,502,0,256,15168,15042,126,382428,761864,1192776,3883008,0.001,0.0001,1.0625210394008165e-218
16,256,1.0,1,1d,16,502,0,256,15168,15042,126,382428,761864,1192776,3883008,0.0001,1e-05,1.6231036330138842e-22
16,256,1.0,1,1d,16,502,0,256,15168,15042,126,382428,761864,1192776,3883008,1e-05,1.0000000000000002e-06,0.006623868474939283
16,256,1.0,1,ancilla,16,502,16,272,10002,9876,126,164852,231544,2005144,2720544,0.001,0.0001,1.9196107012798453e-159
16,256,1.0,1,ancilla,16,502,16,272,10002,9876,126,164852,231544,2005144,2720544,0.0001,1e-05,1.3549938494561745e-16
16,256,1.0,1,ancilla,16,502,16,272,10002,9876,126,164852,231544,2005144,2720544,1e-05,1.0000000000000002e-06,0.025895832118858677
16,256,1.0,1,primitive,16,502,0,256,15634,15508,126,246132,312824,3147032,4002304,0.001,0.0001,2.3553241843911796e-244
16,256,1.0,1,primitive,16,502,0,256,15634,15508,126,246132,312824,3147032,4002304,0.0001,1e-05,4.391712448003924e-25
16,256,1.0,1,primitive,16,502,0,256,15634,15508,126,246132,312824,3147032,4002304,1e-05,1.0000000000000002e-06,0.0036670568741976424
16,256,1.0,1,pipelined,16,502,0,256,11730,11604,126,219252,285944,2201368,3002880,0.001,0.0001,1.3287598308085197e-191
16,256,1.0,1,pipelined,16,502,0,256,11730,11604,126,219252,285944,2201368,3002880,0.0001,1e-05,8.261576738549357e-20
16,256,1.0,1,pipelined,16,502,0,256,11730,11604,126,219252,285944,2201368,3002880,1e-05,1.0000000000000002e-06,0.012352459778265422
16,256,1.0,2,naive_pauli,19,515,0,256,106396,0,106396,106396,106396,27024584,27237376,0.001,0.0001,0.0
16,256,1.0,2,naive_pauli,19,515,0,256,106396,0,106396,106396,106396,27024584,27237376,0.0001,1e-05,1.0284554285707818e-122
16,256,1.0,2,naive_pauli,19,515,0,256,106396,0,106396,106396,106396,27024584,27237376,1e-05,1.0000000000000002e-06,6.328374284099411e-13
16,256,1.0,2,1d,19,515,0,256,18144,17994,150,408320,813556,1524992,4644864,0.001,0.0001,2.224742132433714e-244
16,256,1.0,2,1d,19,515,0,256,18144,17994,150,408320,813556,1524992,4644864,0.0001,1e-05,4.395535376843847e-25
16,256,1.0,2,1d,19,515,0,256,18144,17994,150,408320,813556,1524992,4644864,1e-05,1.0000000000000002e-06,0.0036676168824808023
16,256,1.0,2,ancilla,19,515,16,272,11862,11712,150,190990,265884,2388612,3226464,0.001,0.0001,1.867703913195085e-187
16,256,1.0,2,ancilla,19,515,16,272,11862,11712,150,190990,265884,2388612,3226464,0.0001,1e-05,2.1445340912986107e-19
16,256,1.0,2,ancilla,19,515,16,272,11862,11712,150,190990,265884,2388612,3226464,1e-05,1.0000000000000002e-06,0.013588618060884525
16,256,1.0,2,primitive,19,515,0,256,18550,18400,150,287510,362404,3744724,4748800,0.001,0.0001,2.717007267835996e-288
16,256,1.0,2,primitive,19,515,0,256,18550,18400,150,287510,362404,3744724,4748800,0.0001,1e-05,1.7773132496875936e-29
16,256,1.0,2,primitive,19,515,0,256,18550,18400,150,287510,362404,3744724,4748800,1e-05,1.0000000000000002e-06,0.0013336439808181418
16,256,1.0,2,pipelined,19,515,0,256,13914,13764,150,255590,330484,2621748,3561984,0.001,0.0001,1.1922664184636326e-225
16,256,1.0,2,pipelined,19,515,0,256,13914,13764,150,255590,330484,2621748,3561984,0.0001,1e-05,3.259481114921581e-23
16,256,1.0,2,pipelined,19,515,0,256,13914,13764,150,255590,330484,2621748,3561984,1e-05,1.0000000000000002e-06,0.005641179576762625
16,256,1.0,3,naive_pauli,18,507,0,256,106708,0,106708,106708,106708,27103832,27317248,0.001,0.0001,0.0
16,256,1.0,3,naive_pauli,18,507,0,256,106708,0,106708,106708,106708,27103832,27317248,0.0001,1e-05,4.512979883125141e-123
16,256,1.0,3,naive_pauli,18,507,0,256,106708,0,106708,106708,106708,27103832,27317248,1e-05,1.0000000000000002e-06,5.828008348350794e-13
16,256,1.0,3,1d,18,507,0,256,17316,17178,138,376082,749140,1481948,4432896,0.001,0.0001,1.677030238318591e-228
16,256,1.0,3,1d,18,507,0,256,17316,17178,138,376082,749140,1481948,4432896,0.0001,1e-05,1.6986307845279052e-23
16,256,1.0,3,1d,18,507,0,256,17316,17178,138,376082,749140,1481948,4432896,1e-05,1.0000000000000002e-06,0.005285502703693575
16,256,1.0,3,ancilla,18,507,16,272,11238,11100,138,180238,250388,2263780,3056736,0.001,0.0001,2.3165121732799104e-177
16,256,1.0,3,ancilla,18,507,16,272,11238,11100,138,180238,250388,2263780,3056736,0.0001,1e-05,2.1900343620944342e-18
16,256,1.0,3,ancilla,18,507,16,272,11238,11100,138,180238,250388,2263780,3056736,1e-05,1.0000000000000002e-06,0.017142917851781948
16,256,1.0,3,primitive,18,507,0,256,17574,17436,138,271678,341828,3548548,4498944,0.001,0.0001,6.815891269588534e-273
16,256,1.0,3,primitive,18,507,0,256,17574,17436,138,271678,341828,3548548,4498944,0.0001,1e-05,6.156858691820257e-28
16,256,1.0,3,primitive,18,507,0,256,17574,17436,138,271678,341828,3548548,4498944,1e-05,1.0000000000000002e-06,0.0019010605613505786
16,256,1.0,3,pipelined,18,507,0,256,13182,13044,138,241438,311588,2484676,3374592,0.001,0.0001,1.5095340993342815e-213
16,256,1.0,3,pipelined,18,507,0,256,13182,13044,138,241438,311588,2484676,3374592,0.0001,1e-05,5.285570396164621e-22
16,256,1.0,3,pipelined,18,507,0,256,13182,13044,138,241438,311588,2484676,3374592,1e-05,1.0000000000000002e-06,0.007453516724733775
16,256,1.0,4,naive_pauli,16,459,0,256,95784,0,95784,95784,95784,24329136,24520704,0.001,0.0001,0.0
16,256,1.0,4,naive_pauli,16,459,0,256,95784,0,95784,95784,95784,24329136,24520704,0.0001,1e-05,1.5112011733082044e-110
16,256,1.0,4,naive_pauli,16,459,0,256,95784,0,95784,95784,95784,24329136,24520704,1e-05,1.0000000000000002e-06,1.0423138196013576e-11
16,256,1.0,4,1d,16,459,0,256,15156,15030,126,357132,711520,1241832,3879936,0.001,0.0001,7.711978900962216e-210
16,256,1.0,4,1d,16,459,0,256,15156,15030,126,357132,711520,1241832,3879936,0.0001,1e-05,1.2472225035661963e-21
16,256,1.0,4,1d,16,459,0,256,15156,15030,126,357132,711520,1241832,3879936,1e-05,1.0000000000000002e-06,0.008122067998181269
16,256,1.0,4,ancilla,16,459,16,272,10008,9882,126,162742,227572,2010180,2722176,0.001,0.0001,9.578805792656211e-159
16,256,1.0,4,ancilla,16,459,16,272,10008,9882,126,162742,227572,2010180,2722176,0.0001,1e-05,1.5911343890464246e-16
16,256,1.0,4,ancilla,16,459,16,272,10008,9882,126,162742,227572,2010180,2722176,1e-05,1.0000000000000002e-06,0.02631518467618862
16,256,1.0,4,primitive,16,459,0,256,15640,15514,126,244022,308852,3152020,4003840,0.001,0.0001,1.1809557226590153e-243
16,256,1.0,4,primitive,16,459,0,256,15640,15514,126,244022,308852,3152020,4003840,0.0001,1e-05,5.159550852417778e-25
16,256,1.0,4,primitive,16,459,0,256,15640,15514,126,244022,308852,3152020,4003840,1e-05,1.0000000000000002e-06,0.0037266194227135656
16,256,1.0,4,pipelined,16,459,0,256,11736,11610,126,217142,281972,2206356,3004416,0.001,0.0001,6.662380221932658e-191
16,256,1.0,4,pipelined,16,459,0,256,11736,11610,126,217142,281972,2206356,3004416,0.0001,1e-05,9.706014637427176e-20
16,256,1.0,4,pipelined,16,459,0,256,11736,11610,126,217142,281972,2206356,3004416,1e-05,1.0000000000000002e-06,0.01255309587693376
16,256,1.0,5,naive_pauli,17,533,0,256,109334,0,109334,109334,109334,27770836,27989504,0.001,0.0001,0.0
16,256,1.0,5,naive_pauli,17,533,0,256,109334,0,109334,109334,109334,27770836,27989504,0.0001,1e-05,4.401856840070798e-126
16,256,1.0,5,naive_pauli,17,533,0,256,109334,0,109334,109334,109334,27770836,27989504,1e-05,1.0000000000000002e-06,2.913662427386895e-13
16,256,1.0,5,1d,17,533,0,256,16268,16134,134,414548,825908,1270360,4164608,0.001,0.0001,5.014418370574375e-236
16,256,1.0,5,1d,17,533,0,256,16268,16134,134,414548,825908,1270360,4164608,0.0001,1e-05,3.0086932109448714e-24
16,256,1.0,5,1d,17,533,0,256,16268,16134,134,414548,825908,1270360,4164608,1e-05,1.0000000000000002e-06,0.004445506969068264
16,256,1.0,5,ancilla,17,533,16,272,10636,10502,134,175884,247464,2130232,2892992,0.001,0.0001,1.139999899080164e-169
16,256,1.0,5,ancilla,17,533,16,272,10636,10502,134,175884,247464,2130232,2892992,0.0001,1e-05,1.2869056167358234e-17
16,256,1.0,5,ancilla,17,533,16,272,10636,10502,134,175884,247464,2130232,2892992,1e-05,1.0000000000000002e-06,0.020464126359800033
16,256,1.0,5,primitive,17,533,0,256,16620,16486,134,262244,333824,3343416,4254720,0.001,0.0001,6.948991239543879e-260
16,256,1.0,5,primitive,17,533,0,256,16620,16486,134,262244,333824,3343416,4254720,0.0001,1e-05,1.2301965319141187e-26
16,256,1.0,5,primitive,17,533,0,256,16620,16486,134,262244,333824,3343416,4254720,1e-05,1.0000000000000002e-06,0.0025648102387744887
16,256,1.0,5,pipelined,17,533,0,256,12472,12338,134,233684,305264,2338648,3192832,0.001,0.0001,7.767473868492749e-204
16,256,1.0,5,pipelined,17,533,0,256,12472,12338,134,233684,305264,2338648,3192832,0.0001,1e-05,4.943736994840416e-21
16,256,1.0,5,pipelined,17,533,0,256,12472,12338,134,233684,305264,2338648,3192832,1e-05,1.0000000000000002e-06,0.009320855583817497
16,256,1.0,6,naive_pauli,17,531,0,256,112606,0,112606,112606,112606,28601924,28827136,0.001,0.0001,0.0
16,256,1.0,6,naive_pauli,17,531,0,256,112606,0,112606,112606,112606,28601924,28827136,0.0001,1e-05,7.800820474926314e-130
16,256,1.0,6,naive_pauli,17,531,0,256,112606,0,112606,112606,112606,28601924,28827136,1e-05,1.0000000000000002e-06,1.228264597505826e-13
16,256,1.0,6,1d,17,531,0,256,16044,15908,136,424102,845034,1222836,4107264,0.001,0.0001,4.101468463888711e-238
16,256,1.0,6,1d,17,531,0,256,16044,15908,136,424102,845034,1222836,4107264,0.0001,1e-05,1.861347035663381e-24
16,256,1.0,6,1d,17,531,0,256,16044,15908,136,424102,845034,1222836,4107264,1e-05,1.0000000000000002e-06,0.00423709317545971
16,256,1.0,6,ancilla,17,531,16,272,10626,10490,136,175836,247386,2129240,2890272,0.001,0.0001,1.3208258041922025e-169
16,256,1.0,6,ancilla,17,531,16,272,10626,10490,136,175836,247386,2129240,2890272,0.0001,1e-05,1.3059893545986876e-17
16,256,1.0,6,ancilla,17,531,16,272,10626,10490,136,175836,247386,2129240,2890272,1e-05,1.0000000000000002e-06,0.020494271794707142
16,256,1.0,6,primitive,17,531,0,256,16610,16474,136,262196,333746,3342488,4252160,0.001,0.0001,7.999868947427352e-260
16,256,1.0,6,primitive,17,531,0,256,16610,16474,136,262196,333746,3342488,4252160,0.0001,1e-05,1.2476405717749027e-26
16,256,1.0,6,primitive,17,531,0,256,16610,16474,136,262196,333746,3342488,4252160,1e-05,1.0000000000000002e-06,0.0025684240424623532
16,256,1.0,6,pipelined,17,531,0,256,12462,12326,136,233636,305186,2337720,3190272,0.001,0.0001,8.942128556286283e-204
16,256,1.0,6,pipelined,17,531,0,256,12462,12326,136,233636,305186,2337720,3190272,0.0001,1e-05,5.013838594838463e-21
16,256,1.0,6,pipelined,17,531,0,256,12462,12326,136,233636,305186,2337720,3190272,1e-05,1.0000000000000002e-06,0.009333988618680518
16,256,1.0,7,naive_pauli,16,512,0,256,105062,0,105062,105062,105062,26685748,26895872,0.001,0.0001,0.0
16,256,1.0,7,naive_pauli,16,512,0,256,105062,0,105062,105062,105062,26685748,26895872,0.0001,1e-05,3.4807807155589817e-121
16,256,1.0,7,naive_pauli,16,512,0,256,105062,0,105062,105062,105062,26685748,26895872,1e-05,1.0000000000000002e-06,8.999955313363793e-13
16,256,1.0,7,1d,16,512,0,256,15424,15296,128,391862,780664,1206932,3948544,0.001,0.0001,2.052747124154535e-223
16,256,1.0,7,1d,16,512,0,256,15424,15296,128,391862,780664,1206932,3948544,0.0001,1e-05,5.48445294001235e-23
16,256,1.0,7,1d,16,512,0,256,15424,15296,128,391862,780664,1206932,3948544,1e-05,1.0000000000000002e-06,0.005942815923677748
16,256,1.0,7,ancilla,16,512,16,272,10054,9926,128,166170,234112,2009852,2734688,0.001,0.0001,3.206642749778382e-160
16,256,1.0,7,ancilla,16,512,16,272,10054,9926,128,166170,234112,2009852,2734688,0.0001,1e-05,1.1330465755146525e-16
16,256,1.0,7,ancilla,16,512,16,272,10054,9926,128,166170,234112,2009852,2734688,1e-05,1.0000000000000002e-06,0.025436724225238603
16,256,1.0,7,primitive,16,512,0,256,15686,15558,128,247450,315392,3151308,4015616,0.001,0.0001,4.108190433831602e-245
16,256,1.0,7,primitive,16,512,0,256,15686,15558,128,247450,315392,3151308,4015616,0.0001,1e-05,3.6882512364557127e-25
16,256,1.0,7,primitive,16,512,0,256,15686,15558,128,247450,315392,3151308,4015616,1e-05,1.0000000000000002e-06,0.003603599945477887
16,256,1.0,7,pipelined,16,512,0,256,11782,11654,128,220570,288512,2205644,3016192,0.001,0.0001,2.317642073207127e-192
16,256,1.0,7,pipelined,16,512,0,256,11782,11654,128,220570,288512,2205644,3016192,0.0001,1e-05,6.938243562571515e-20
16,256,1.0,7,pipelined,16,512,0,256,11782,11654,128,220570,288512,2205644,3016192,1e-05,1.0000000000000002e-06,0.0121387054825035
16,256,1.0,8,naive_pauli,15,488,0,256,96960,0,96960,96960,96960,24627840,24821760,0.001,0.0001,0.0
16,256,1.0,8,naive_pauli,15,488,0,256,96960,0,96960,96960,96960,24627840,24821760,0.0001,1e-05,6.776184489773512e-112
16,256,1.0,8,naive_pauli,15,488,0,256,96960,0,96960,96960,96960,24627840,24821760,1e-05,1.0000000000000002e-06,7.641271020369845e-12
16,256,1.0,8,1d,15,488,0,256,14270,14150,120,367306,731708,1107308,3653120,0.001,0.0001,2.037221574839133e-208
16,256,1.0,8,1d,15,488,0,256,14270,14150,120,367306,731708,1107308,3653120,0.0001,1e-05,1.731027105113284e-21
16,256,1.0,8,1d,15,488,0,256,14270,14150,120,367306,731708,1107308,3653120,1e-05,1.0000000000000002e-06,0.008392751023581396
16,256,1.0,8,ancilla,15,488,16,272,9398,9278,120,155960,219796,1880128,2556256,0.001,0.0001,3.7717182116180804e-150
16,256,1.0,8,ancilla,15,488,16,272,9398,9278,120,155960,219796,1880128,2556256,0.0001,1e-05,1.150990108625828e-15
16,256,1.0,8,ancilla,15,488,16,272,9398,9278,120,155960,219796,1880128,2556256,1e-05,1.0000000000000002e-06,0.0320731278470522
16,256,1.0,8,primitive,15,488,0,256,14678,14558,120,232160,295996,2950464,3757568,0.001,0.0001,9.55687356233661e-230
16,256,1.0,8,primitive,15,488,0,256,14678,14558,120,232160,295996,2950464,3757568,0.0001,1e-05,1.2680860765479315e-23
16,256,1.0,8,primitive,15,488,0,256,14678,14558,120,232160,295996,2950464,3757568,1e-05,1.0000000000000002e-06,0.0051329379527702
16,256,1.0,8,pipelined,15,488,0,256,11018,10898,120,206960,270796,2063904,2820608,0.001,0.0001,2.7211307000665468e-180
16,256,1.0,8,pipelined,15,488,0,256,11018,10898,120,206960,270796,2063904,2820608,0.0001,1e-05,1.1166728663506031e-18
16,256,1.0,8,pipelined,15,488,0,256,11018,10898,120,206960,270796,2063904,2820608,1e-05,1.0000000000000002e-06,0.016026440649816797
16,256,1.0,9,naive_pauli,21,531,0,256,109322,0,109322,109322,109322,27767788,27986432,0.001,0.0001,0.0
16,256,1.0,9,naive_pauli,21,531,0,256,109322,0,109322,109322,109322,27767788,27986432,0.0001,1e-05,4.543541042811403e-126
16,256,1.0,9,naive_pauli,21,531,0,256,109322,0,109322,109322,109322,27767788,27986432,1e-05,1.0000000000000002e-06,2.922907552701874e-13
16,256,1.0,9,1d,21,531,0,256,19386,19224,162,427616,852060,1646912,4962816,0.001,0.0001,4.653260877529656e-258
16,256,1.0,9,1d,21,531,0,256,19386,19224,162,427616,852060,1646912,4962816,0.0001,1e-05,1.8856486049583757e-26
16,256,1.0,9,1d,21,531,0,256,19386,19224,162,427616,852060,1646912,4962816,1e-05,1.0000000000000002e-06,0.0026769044596202645
16,256,1.0,9,ancilla,21,531,16,272,13056,12894,162,209998,291916,2634292,3551232,0.001,0.0001,2.1969889565034165e-206
16,256,1.0,9,ancilla,21,531,16,272,13056,12894,162,209998,291916,2634292,3551232,0.0001,1e-05,2.74665876248881e-21
16,256,1.0,9,ancilla,21,531,16,272,13056,12894,162,209998,291916,2634292,3551232,1e-05,1.0000000000000002e-06,0.008788740923579839
16,256,1.0,9,primitive,21,531,0,256,20448,20286,162,316678,398596,4133620,5234688,0.001,0.0001,7.41085e-318
16,256,1.0,9,primitive,21,531,0,256,20448,20286,162,316678,398596,4133620,5234688,0.0001,1e-05,1.9678327259794217e-32
16,256,1.0,9,primitive,21,531,0,256,20448,20286,162,316678,398596,4133620,5234688,1e-05,1.0000000000000002e-06,0.0006752565258974837
16,256,1.0,9,pipelined,21,531,0,256,15324,15162,162,281398,363316,2892436,3922944,0.001,0.0001,1.2766596885198068e-248
16,256,1.0,9,pipelined,21,531,0,256,15324,15162,162,281398,363316,2892436,3922944,0.0001,1e-05,1.6469343967176884e-25
16,256,1.0,9,pipelined,21,531,0,256,15324,15162,162,281398,363316,2892436,3922944,1e-05,1.0000000000000002e-06,0.003324514879958835
18,324,1.0,0,naive_pauli,18,680,0,324,180236,0,180236,180236,180236,58035992,58396464,0.001,0.0001,0.0
